31.1881 	INFO 	Loaded monitor calibration from ['2025_08_11 19:48']
31.2130 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
31.5547 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
31.5548 	INFO 	OpenGL version supported by driver is 4..
31.6271 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022B24894400>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022B248943A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022B24949C60>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
31.6272 	EXP 	window1: backgroundImage = ''
31.6272 	EXP 	window1: backgroundFit = 'none'
32.4908 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
32.4910 	EXP 	window1: recordFrameIntervals = False
32.7703 	EXP 	window1: recordFrameIntervals = True
32.9690 	EXP 	Screen (0) actual frame rate measured at 60.85Hz
32.9690 	EXP 	window1: recordFrameIntervals = False
33.0575 	INFO 	keyboard.Keyboard is using ptb backend.
33.0578 	INFO 	keyboard.Keyboard is using ptb backend.
33.0579 	EXP 	stroop: status = STARTED
33.1563 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='WELCOME ', units='height', win=Window(...), wrapWidth=1)
33.1656 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
33.1673 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
33.1822 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='THANK YOU!\n', units='height', win=Window(...), wrapWidth=1)
0.0195 	EXP 	text_2: autoDraw = True
1.0151 	EXP 	Imported conditions.xlsx as conditions, 4 conditions, 4 params
1.0208 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0377 	EXP 	text_2: autoDraw = False
1.0377 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
1.0377 	EXP 	text: height = np.float64(0.05)
1.0377 	EXP 	text: height = np.float64(0.05)
1.0377 	EXP 	text: height = np.float64(0.05)
1.0377 	EXP 	text: text = 'RED'
1.0377 	EXP 	fixation: autoDraw = True
1.5029 	INFO 	Keyboard events cleared
1.5027 	EXP 	fixation: autoDraw = False
1.5027 	EXP 	text: autoDraw = True
2.3107 	EXP 	Device response: <KeyPress from None: t=2.2999971999997797, value=r, duration=None>
2.3110 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'BLUE ', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.3196 	DATA 	Keypress: r
2.3278 	EXP 	fixation: autoDraw = False
2.3278 	EXP 	text: autoDraw = False
2.3278 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
2.3278 	EXP 	text: height = np.float64(0.05)
2.3278 	EXP 	text: height = np.float64(0.05)
2.3278 	EXP 	text: height = np.float64(0.05)
2.3278 	EXP 	text: text = 'BLUE '
2.3278 	EXP 	fixation: autoDraw = True
2.4201 	EXP 	Device response: <KeyPress from None: t=2.2999971999997797, value=r, duration=0.11964739999984886>
2.8197 	INFO 	Keyboard events cleared
2.8196 	EXP 	fixation: autoDraw = False
2.8196 	EXP 	text: autoDraw = True
3.6369 	EXP 	Device response: <KeyPress from None: t=3.625490599999466, value=b, duration=None>
3.6373 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'BLUE ', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.6390 	DATA 	Keypress: b
3.6528 	EXP 	fixation: autoDraw = False
3.6528 	EXP 	text: autoDraw = False
3.6528 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
3.6528 	EXP 	text: text = 'BLUE '
3.6528 	EXP 	fixation: autoDraw = True
3.7363 	EXP 	Device response: <KeyPress from None: t=3.625490599999466, value=b, duration=0.10397509999984322>
4.1531 	INFO 	Keyboard events cleared
4.1530 	EXP 	fixation: autoDraw = False
4.1530 	EXP 	text: autoDraw = True
5.0551 	DATA 	Keypress: r
5.0699 	EXP 	Device response: <KeyPress from None: t=5.05345269999998, value=r, duration=None>
5.0702 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
5.0852 	EXP 	fixation: autoDraw = False
5.0852 	EXP 	text: autoDraw = False
5.0852 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.0852 	EXP 	text: height = np.float64(0.05)
5.0852 	EXP 	text: height = np.float64(0.05)
5.0852 	EXP 	text: height = np.float64(0.05)
5.0852 	EXP 	text: text = 'RED'
5.0852 	EXP 	fixation: autoDraw = True
5.1701 	EXP 	Device response: <KeyPress from None: t=5.05345269999998, value=r, duration=0.10560799999984738>
5.5699 	INFO 	Keyboard events cleared
5.5697 	EXP 	fixation: autoDraw = False
5.5697 	EXP 	text: autoDraw = True
6.8047 	EXP 	Device response: <KeyPress from None: t=6.802865499999825, value=b, duration=None>
6.8051 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'BLUE ', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
6.8094 	DATA 	Keypress: b
6.8194 	EXP 	fixation: autoDraw = False
6.8194 	EXP 	text: autoDraw = False
6.8194 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
6.8194 	EXP 	text: height = np.float64(0.05)
6.8194 	EXP 	text: height = np.float64(0.05)
6.8194 	EXP 	text: height = np.float64(0.05)
6.8194 	EXP 	text: text = 'BLUE '
6.8194 	EXP 	fixation: autoDraw = True
6.9368 	EXP 	Device response: <KeyPress from None: t=6.802865499999825, value=b, duration=0.1275564999996277>
7.3199 	INFO 	Keyboard events cleared
7.3197 	EXP 	fixation: autoDraw = False
7.3197 	EXP 	text: autoDraw = True
7.8877 	DATA 	Keypress: b
7.9028 	EXP 	Device response: <KeyPress from None: t=7.887221899999531, value=b, duration=None>
7.9031 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
7.9191 	EXP 	fixation: autoDraw = False
7.9191 	EXP 	text: autoDraw = False
7.9191 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
7.9191 	EXP 	text: height = np.float64(0.05)
7.9191 	EXP 	text: height = np.float64(0.05)
7.9191 	EXP 	text: height = np.float64(0.05)
7.9191 	EXP 	text: text = 'RED'
7.9191 	EXP 	fixation: autoDraw = True
8.0196 	EXP 	Device response: <KeyPress from None: t=7.887221899999531, value=b, duration=0.1296132999996189>
8.4035 	INFO 	Keyboard events cleared
8.4033 	EXP 	fixation: autoDraw = False
8.4033 	EXP 	text: autoDraw = True
9.4536 	EXP 	Device response: <KeyPress from None: t=9.43831769999997, value=b, duration=None>
9.4540 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
9.4558 	DATA 	Keypress: b
9.4695 	EXP 	fixation: autoDraw = False
9.4695 	EXP 	text: autoDraw = False
9.4695 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.4695 	EXP 	text: text = 'RED'
9.4695 	EXP 	fixation: autoDraw = True
9.6200 	EXP 	Device response: <KeyPress from None: t=9.43831769999997, value=b, duration=0.16749519999939366>
9.9529 	INFO 	Keyboard events cleared
9.9528 	EXP 	fixation: autoDraw = False
9.9528 	EXP 	text: autoDraw = True
10.7547 	DATA 	Keypress: r
10.7701 	EXP 	Device response: <KeyPress from None: t=10.753703200000018, value=r, duration=None>
10.7704 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE ', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
10.7859 	EXP 	fixation: autoDraw = False
10.7859 	EXP 	text: autoDraw = False
